Relaciones Existentes
[['PrescriptiveRecommendationProperty', 'PrescriptiveAnalysisRecommendationProperty', 'PropertyID']
 ['stageDatabaseStatistics', 'TableGrowth', 'TimeDeltaInSeconds']
 ['stageDatabaseStatistics', 'TableGrowth', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'TableReorganization', 'TimeDeltaInSeconds']
 ['stageDatabaseStatistics', 'TableReorganization', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'AlwaysOnDatabases', 'DatabaseName']
 ['stageDatabaseStatistics', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['stageDatabaseStatistics', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['stageDatabaseStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'Alerts', 'DatabaseName']
 ['stageDatabaseStatistics', 'Tasks', 'DatabaseName']
 ['stageDatabaseStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['stageDatabaseStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'SQLServerTableNames', 'DatabaseID']
 ['DatabaseSize', 'TableGrowth', 'TimeDeltaInSeconds']
 ['DatabaseSize', 'TableGrowth', 'UTCCollectionDateTime']
 ['DatabaseSize', 'TableReorganization', 'TimeDeltaInSeconds']
 ['DatabaseSize', 'TableReorganization', 'UTCCollectionDateTime']
 ['DatabaseSize', 'AlwaysOnDatabases', 'DatabaseID']
 ['DatabaseSize', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['DatabaseSize', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['DatabaseSize', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'DatabaseSizeDateTime', 'DatabaseID']
 ['DatabaseSize', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['DatabaseSize', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'ActiveWaitStatistics', 'DatabaseID']
 ['DatabaseSize', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'QueryMonitorStatistics', 'DatabaseID']
 ['DatabaseSize', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'ServerActivity', 'UTCCollectionDateTime']
 ['DatabaseSize', 'Blocks', 'UTCCollectionDateTime']
 ['DatabaseSize', 'BlockingSessionStatistics', 'DatabaseID']
 ['DatabaseSize', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['DatabaseSize', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['AuditableActions', 'AlertTemplateLookup', 'Name']
 ['AuditableActions', 'MetricInfo', 'Name']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnReplicas', 'Active']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnReplicas', 'ServerSourceName']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnReplicas', 'GroupId']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnReplicas', 'Delete']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnDatabases', 'ServerSourceName']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnDatabases', 'GroupId']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnDatabases', 'Delete']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnStatistics', 'GroupId']
 ['AlwaysOnAvailabilityGroups', 'AlwaysOnRealTimeStatistics', 'GroupId']
 ['AlwaysOnAvailabilityGroups', 'Alerts', 'Active']
 ['SQLServerTableNames', 'AlwaysOnDatabases', 'DatabaseID']
 ['SQLServerTableNames', 'DatabaseSizeDateTime', 'DatabaseID']
 ['SQLServerTableNames', 'ActiveWaitStatistics', 'DatabaseID']
 ['SQLServerTableNames', 'Alerts', 'TableName']
 ['SQLServerTableNames', 'QueryMonitorStatistics', 'DatabaseID']
 ['SQLServerTableNames', 'MetricMetaData', 'TableName']
 ['SQLServerTableNames', 'BlockingSessionStatistics', 'DatabaseID']
 ['SQLServerTableNames', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['SQLStatements', 'SQLSignatures', 'Overflow']
 ['SQLStatements', 'SQLQueryPlans', 'Overflow']
 ['SQLStatements', 'AllSQLStatements', 'SQLStatement']
 ['SQLStatements', 'AllSQLStatements', 'SQLStatementID']
 ['SQLStatements', 'AllSQLStatements', 'SQLStatementHash']
 ['TableGrowth', 'TableReorganization', 'TimeDeltaInSeconds']
 ['TableGrowth', 'TableReorganization', 'TableID']
 ['TableGrowth', 'TableReorganization', 'UTCCollectionDateTime']
 ['TableGrowth', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['TableGrowth', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['TableGrowth', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['TableGrowth', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['TableGrowth', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['TableGrowth', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['TableGrowth', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['TableGrowth', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['TableGrowth', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['TableGrowth', 'ServerActivity', 'UTCCollectionDateTime']
 ['TableGrowth', 'Blocks', 'UTCCollectionDateTime']
 ['TableGrowth', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnReplicas', 'AlwaysOnDatabases', 'ServerSourceName']
 ['AlwaysOnReplicas', 'AlwaysOnDatabases', 'ReplicaId']
 ['AlwaysOnReplicas', 'AlwaysOnDatabases', 'GroupId']
 ['AlwaysOnReplicas', 'AlwaysOnDatabases', 'Delete']
 ['AlwaysOnReplicas', 'AlwaysOnStatistics', 'ReplicaId']
 ['AlwaysOnReplicas', 'AlwaysOnStatistics', 'ReplicaRole']
 ['AlwaysOnReplicas', 'AlwaysOnStatistics', 'SQLServerID']
 ['AlwaysOnReplicas', 'AlwaysOnStatistics', 'GroupId']
 ['AlwaysOnReplicas', 'AlwaysOnRealTimeStatistics', 'ReplicaId']
 ['AlwaysOnReplicas', 'AlwaysOnRealTimeStatistics', 'ReplicaRole']
 ['AlwaysOnReplicas', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['AlwaysOnReplicas', 'AlwaysOnRealTimeStatistics', 'GroupId']
 ['AlwaysOnReplicas', 'LatestGroomingStatus', 'SQLServerID']
 ['AlwaysOnReplicas', 'DiskDriveStatistics', 'SQLServerID']
 ['AlwaysOnReplicas', 'ActiveWaitStatistics', 'SQLServerID']
 ['AlwaysOnReplicas', 'MetricThresholds', 'SQLServerID']
 ['AlwaysOnReplicas', 'Alerts', 'Active']
 ['AlwaysOnReplicas', 'QueryMonitorStatistics', 'SQLServerID']
 ['AlwaysOnReplicas', 'ServerActivity', 'SQLServerID']
 ['AlwaysOnReplicas', 'Blocks', 'SQLServerID']
 ['AlwaysOnReplicas', 'BlockingSessionStatistics', 'SQLServerID']
 ['SQLStatementsOverflow', 'ActiveWaitStatistics', 'SQLStatementID']
 ['SQLStatementsOverflow', 'SQLQueryPlans', 'SQLStatementID']
 ['SQLStatementsOverflow', 'QueryMonitorStatistics', 'SQLStatementID']
 ['SQLStatementsOverflow', 'AllSQLStatements', 'SQLStatementID']
 ['SQLStatementsOverflow', 'BlockingSessionStatistics', 'SQLStatementID']
 ['SQLSignatures', 'ActiveWaitStatistics', 'SQLSignatureID']
 ['SQLSignatures', 'SQLQueryPlans', 'Overflow']
 ['SQLSignatures', 'AllSQLSignatures', 'SQLSignature']
 ['SQLSignatures', 'AllSQLSignatures', 'SQLSignatureID']
 ['SQLSignatures', 'AllSQLSignatures', 'SQLSignatureHash']
 ['SQLSignatures', 'AllSQLSignatures', 'DoNotAggregate']
 ['TableReorganization', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['TableReorganization', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['TableReorganization', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['TableReorganization', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['TableReorganization', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['TableReorganization', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['TableReorganization', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['TableReorganization', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['TableReorganization', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['TableReorganization', 'ServerActivity', 'UTCCollectionDateTime']
 ['TableReorganization', 'Blocks', 'UTCCollectionDateTime']
 ['TableReorganization', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnDatabases', 'AlwaysOnStatistics', 'ReplicaId']
 ['AlwaysOnDatabases', 'AlwaysOnStatistics', 'GroupDatabaseId']
 ['AlwaysOnDatabases', 'AlwaysOnStatistics', 'GroupId']
 ['AlwaysOnDatabases', 'AlwaysOnRealTimeStatistics', 'ReplicaId']
 ['AlwaysOnDatabases', 'AlwaysOnRealTimeStatistics', 'GroupDatabaseId']
 ['AlwaysOnDatabases', 'AlwaysOnRealTimeStatistics', 'GroupId']
 ['AlwaysOnDatabases', 'DatabaseSizeDateTime', 'DatabaseID']
 ['AlwaysOnDatabases', 'ActiveWaitStatistics', 'DatabaseID']
 ['AlwaysOnDatabases', 'Alerts', 'DatabaseName']
 ['AlwaysOnDatabases', 'Tasks', 'DatabaseName']
 ['AlwaysOnDatabases', 'QueryMonitorStatistics', 'DatabaseID']
 ['AlwaysOnDatabases', 'BlockingSessionStatistics', 'DatabaseID']
 ['AlwaysOnDatabases', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'ReplicaId']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'ReplicaRole']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'EstimatedDataLossTime']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'LastConnectErrorNumber']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'ConnectedState']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'IsFailoverReady']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'LastConnectErrorDescription']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'LastConnectErrorTimestamp']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'RedoQueueSize']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'LogSedQueueSize']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'GroupDatabaseId']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'SynchronizationState']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'LogSendRate']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'RedoRate']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'FilestreamSendRate']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'EstimatedRecoveryTime']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'GroupId']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'IsSuspended']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'SynchronizationPerformance']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'SynchronizationHealth']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'SynchronizationHealthAvailabilityReplica']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'DatabaseState']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'DatabaseId']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'AlwaysOnStatisticsID']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'OperationalState']
 ['AlwaysOnStatistics', 'AlwaysOnRealTimeStatistics', 'LastHardenedTime']
 ['AlwaysOnStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['AlwaysOnStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['AlwaysOnStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['AlwaysOnStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'MetricThresholds', 'SQLServerID']
 ['AlwaysOnStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['AlwaysOnStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'ServerActivity', 'SQLServerID']
 ['AlwaysOnStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'Blocks', 'SQLServerID']
 ['AlwaysOnStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['AlwaysOnStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['AlwaysOnStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['SQLSignaturesOverflow', 'ActiveWaitStatistics', 'SQLSignatureID']
 ['SQLSignaturesOverflow', 'QueryMonitorStatistics', 'SQLSignatureID']
 ['SQLSignaturesOverflow', 'AllSQLSignatures', 'SQLSignatureID']
 ['SQLSignaturesOverflow', 'BlockingSessionStatistics', 'SQLSignatureID']
 ['AlwaysOnRealTimeStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['AlwaysOnRealTimeStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnRealTimeStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnRealTimeStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnRealTimeStatistics', 'MetricThresholds', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['AlwaysOnRealTimeStatistics', 'ServerActivity', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['AlwaysOnRealTimeStatistics', 'Blocks', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['AlwaysOnRealTimeStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['AlwaysOnRealTimeStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['NotificationRules', 'NotificationProviders', 'SerializedObject']
 ['HostNames', 'WebFramework', 'HostName']
 ['DatabaseSizeDateTime', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['DatabaseSizeDateTime', 'ActiveWaitStatistics', 'DatabaseID']
 ['DatabaseSizeDateTime', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['DatabaseSizeDateTime', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['DatabaseSizeDateTime', 'QueryMonitorStatistics', 'DatabaseID']
 ['DatabaseSizeDateTime', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['DatabaseSizeDateTime', 'ServerActivity', 'UTCCollectionDateTime']
 ['DatabaseSizeDateTime', 'Blocks', 'UTCCollectionDateTime']
 ['DatabaseSizeDateTime', 'BlockingSessionStatistics', 'DatabaseID']
 ['DatabaseSizeDateTime', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['DatabaseSizeDateTime', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['AlertTemplateLookup', 'MetricInfo', 'Name']
 ['AlertTemplateLookup', 'MetricInfo', 'Description']
 ['LatestGroomingStatus', 'DiskDriveStatistics', 'SQLServerID']
 ['LatestGroomingStatus', 'ActiveWaitStatistics', 'SQLServerID']
 ['LatestGroomingStatus', 'MetricThresholds', 'SQLServerID']
 ['LatestGroomingStatus', 'Tasks', 'Status']
 ['LatestGroomingStatus', 'QueryMonitorStatistics', 'SQLServerID']
 ['LatestGroomingStatus', 'ServerActivity', 'SQLServerID']
 ['LatestGroomingStatus', 'Blocks', 'SQLServerID']
 ['LatestGroomingStatus', 'BlockingSessionStatistics', 'SQLServerID']
 ['WebFramework', 'GroomingLog', 'InstanceName']
 ['DBMetrics', 'CustomDashboardWidgets', 'MetricID']
 ['DiskDriveStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['DiskDriveStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['DiskDriveStatistics', 'DatabaseFileStatistics', 'DriveName']
 ['DiskDriveStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['DiskDriveStatistics', 'MetricThresholds', 'SQLServerID']
 ['DiskDriveStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['DiskDriveStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['DiskDriveStatistics', 'ServerActivity', 'SQLServerID']
 ['DiskDriveStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['DiskDriveStatistics', 'Blocks', 'SQLServerID']
 ['DiskDriveStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['DiskDriveStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['DiskDriveStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['DefaultMetricThresholds', 'MetricThresholds', 'Data']
 ['DefaultMetricThresholds', 'MetricThresholds', 'CriticalThreshold']
 ['DefaultMetricThresholds', 'MetricThresholds', 'BaselineWarningThreshold']
 ['DefaultMetricThresholds', 'MetricThresholds', 'IsBaselineEnabled']
 ['DefaultMetricThresholds', 'MetricThresholds', 'ThresholdInstanceID']
 ['DefaultMetricThresholds', 'MetricThresholds', 'Metric']
 ['DefaultMetricThresholds', 'MetricThresholds', 'BaselineCriticalThreshold']
 ['DefaultMetricThresholds', 'MetricThresholds', 'Enabled']
 ['DefaultMetricThresholds', 'MetricThresholds', 'InfoThreshold']
 ['DefaultMetricThresholds', 'MetricThresholds', 'ThresholdEnabled']
 ['DefaultMetricThresholds', 'MetricThresholds', 'BaselineInfoThreshold']
 ['DefaultMetricThresholds', 'MetricThresholds', 'WarningThreshold']
 ['DefaultMetricThresholds', 'Alerts', 'Metric']
 ['DefaultMetricThresholds', 'Tasks', 'Metric']
 ['DefaultMetricThresholds', 'MetricInfo', 'Metric']
 ['DefaultMetricThresholds', 'MetricMetaData', 'Metric']
 ['ActiveWaitStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['ActiveWaitStatistics', 'MetricThresholds', 'SQLServerID']
 ['ActiveWaitStatistics', 'SQLQueryPlans', 'SQLStatementID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'LoginNameID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'HostNameID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'SQLSignatureID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'StatementLocalStartTime']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'StatementUTCStartTime']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'SessionID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'DatabaseID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'ApplicationNameID']
 ['ActiveWaitStatistics', 'QueryMonitorStatistics', 'SQLStatementID']
 ['ActiveWaitStatistics', 'ServerActivity', 'SQLServerID']
 ['ActiveWaitStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['ActiveWaitStatistics', 'AllSQLStatements', 'SQLStatementID']
 ['ActiveWaitStatistics', 'AllSQLSignatures', 'SQLSignatureID']
 ['ActiveWaitStatistics', 'Blocks', 'SQLServerID']
 ['ActiveWaitStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'LoginNameID']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'HostNameID']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'SQLSignatureID']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'SessionID']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'DatabaseID']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'ApplicationNameID']
 ['ActiveWaitStatistics', 'BlockingSessionStatistics', 'SQLStatementID']
 ['ActiveWaitStatistics', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['DatabaseFileStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['DatabaseFileStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['DatabaseFileStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['CustomDashboard', 'CustomDashboardWidgets', 'RecordUpdateDateTimestamp']
 ['CustomDashboard', 'CustomDashboardWidgets', 'RecordCreatedTimestamp']
 ['MetricThresholds', 'Alerts', 'Metric']
 ['MetricThresholds', 'Tasks', 'Metric']
 ['MetricThresholds', 'QueryMonitorStatistics', 'SQLServerID']
 ['MetricThresholds', 'MetricInfo', 'Metric']
 ['MetricThresholds', 'ServerActivity', 'SQLServerID']
 ['MetricThresholds', 'MetricMetaData', 'Metric']
 ['MetricThresholds', 'Blocks', 'SQLServerID']
 ['MetricThresholds', 'BlockingSessionStatistics', 'SQLServerID']
 ['SQLQueryPlans', 'QueryMonitorStatistics', 'SQLStatementID']
 ['SQLQueryPlans', 'AllSQLStatements', 'SQLStatementID']
 ['SQLQueryPlans', 'BlockingSessionStatistics', 'SQLStatementID']
 ['Alerts', 'Tasks', 'Value']
 ['Alerts', 'Tasks', 'Severity']
 ['Alerts', 'Tasks', 'Message']
 ['Alerts', 'Tasks', 'DatabaseName']
 ['Alerts', 'Tasks', 'Metric']
 ['Alerts', 'Tasks', 'ServerName']
 ['Alerts', 'MetricInfo', 'Metric']
 ['Alerts', 'MetricMetaData', 'Metric']
 ['Alerts', 'MetricMetaData', 'TableName']
 ['SQLQueryPlansOverflow', 'QueryMonitorStatistics', 'PlanID']
 ['Tasks', 'MetricInfo', 'Comments']
 ['Tasks', 'MetricInfo', 'Metric']
 ['Tasks', 'MetricMetaData', 'Metric']
 ['QueryMonitorStatistics', 'ServerActivity', 'SQLServerID']
 ['QueryMonitorStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['QueryMonitorStatistics', 'AllSQLStatements', 'SQLStatementID']
 ['QueryMonitorStatistics', 'AllSQLSignatures', 'SQLSignatureID']
 ['QueryMonitorStatistics', 'Blocks', 'SQLServerID']
 ['QueryMonitorStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'LoginNameID']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'HostNameID']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'SQLSignatureID']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'SessionID']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'DatabaseID']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'ApplicationNameID']
 ['QueryMonitorStatistics', 'BlockingSessionStatistics', 'SQLStatementID']
 ['QueryMonitorStatistics', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['WidgetSourceMapping', 'WidgetTagMapping', 'WidgetID']
 ['MetricInfo', 'MetricMetaData', 'Metric']
 ['MetricInfo', 'MetricMetaData', 'Rank']
 ['MetricInfo', 'MetricMetaData', 'UTCLastChangeDateTime']
 ['ServerActivity', 'Blocks', 'SQLServerID']
 ['ServerActivity', 'Blocks', 'UTCCollectionDateTime']
 ['ServerActivity', 'BlockingSessionStatistics', 'SQLServerID']
 ['ServerActivity', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['AllSQLStatements', 'BlockingSessionStatistics', 'SQLStatementID']
 ['AllSQLSignatures', 'BlockingSessionStatistics', 'SQLSignatureID']
 ['Blocks', 'BlockingSessionStatistics', 'BlockID']
 ['Blocks', 'BlockingSessionStatistics', 'SQLServerID']
 ['Blocks', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['AnalysisConfigCategories', 'AnalysisConfigBlockedDatabases', 'AnalysisConfigurationID']
 ['BlockingSessionStatistics', 'AnalysisConfigBlockedDatabases', 'DatabaseID']]
